event_id,spektrix_instance_id,project_name,event_name,start_datetime
recg0hr4OHcqYUDQm,,Frontline 1984-1985 by Victor Wedderburn,,2025-05-06 10:00:00+00:00
reckX5p4MvM5IxOQJ,,Frontline 1984-1985 by Victor Wedderburn,,2025-05-06 10:00:00+00:00
reccksX2Rt6soDGSI,,Frontline 1984-1985 by Victor Wedderburn,,2025-05-08 11:00:00+00:00
recDF9qwCurHpnV47,,Frontline 1984-1985 by Victor Wedderburn,,2025-05-09 11:00:00+00:00
rec1hmg58rLP2woyc,,Frontline 1984-1985 by Victor Wedderburn,,2025-05-10 11:00:00+00:00
rec4SAZuCWGS2YHPK,,Frontline 1984-1985 by Victor Wedderburn,,2025-05-11 11:00:00+00:00
recnULkHrxz4iVU0V,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-11 09:00:00+00:00
rectCsfcHfIx3CP19,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-11 11:32:00+00:00
recMb1MK1O4ye5VpP,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-12 09:00:00+00:00
recuNeZKajyom9rqP,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-13 09:00:00+00:00
reckpRCpU4YlRulJb,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-14 09:00:00+00:00
recngfwBdnhwEOAyu,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-15 09:00:00+00:00
recx8vGMLRfyNqfYY,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-16 09:00:00+00:00
recShE1XEy9gKJUZQ,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-17 09:00:00+00:00
recoghM3U8tWTdA2C,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-18 09:00:00+00:00
receGaMNGhCqlY9eJ,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-19 09:00:00+00:00
reck4FfuE1ByFozno,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-20 09:00:00+00:00
recuJE46xshyCa4ke,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-21 09:00:00+00:00
recsoX85dPajXlNYF,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-22 09:00:00+00:00
recMDHEBpTv9BMZOS,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-23 09:00:00+00:00
recKvVI6GqYTMgmR1,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-24 09:00:00+00:00
reclIMIuUFIxkvmIO,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-25 09:00:00+00:00
recTXAxDcaULP0MV9,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-26 09:00:00+00:00
recC5mU3UmmNLnfP4,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-27 09:00:00+00:00
recKhwYWiYvZzPvDa,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-28 09:00:00+00:00
recHBpu5o1iB5JYgm,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-29 09:00:00+00:00
recFF39wrIOk5oIpC,,Frontline 1984-1985 by Victor Wedderburn,,2025-06-30 09:00:00+00:00
reclxrA7QKvucgQ4i,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-01 09:00:00+00:00
rec1TP0o3VZcJwAOp,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-02 09:00:00+00:00
recplZzMIgBXUUXZy,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-03 09:00:00+00:00
rec0nE6h6YzoIdFd5,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-04 09:00:00+00:00
recagYqYgWnmUFdkv,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-05 09:00:00+00:00
rec5gKeKygEbSCp0z,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-06 09:00:00+00:00
reczfy8SpOBsfapG2,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-07 09:00:00+00:00
recRjz8CkC5aJj1AC,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-08 09:00:00+00:00
recoMG4NUNw62KltV,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-09 09:00:00+00:00
recsKD4HilcSpdU1g,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-10 09:00:00+00:00
recB7EmN33QJ0GaGZ,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-11 09:00:00+00:00
rec4dbyk4IRSYgnb3,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-12 09:00:00+00:00
recD7bFbFngyusTnu,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-13 09:00:00+00:00
recjBXmE7fO9ZhyDv,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-14 09:00:00+00:00
rec3xEQiZky9CIfHc,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-15 09:00:00+00:00
rec4udgIrf3DYI64l,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-16 09:00:00+00:00
recKdXqkxSIryplbQ,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-17 09:00:00+00:00
receOGaddiISX4Kz0,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-18 09:00:00+00:00
recACEyRuSstsnPJk,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-19 09:00:00+00:00
reconASbb6NawUVAo,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-20 09:00:00+00:00
reccEZ8QNlecOq5Ne,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-21 09:00:00+00:00
rec6Iob1flOcrncjY,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-22 09:00:00+00:00
recUbyewcCxDEnQ7q,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-23 09:00:00+00:00
rec5qXJCynNU8Xi6t,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-24 09:00:00+00:00
recyydSbaAs0WU6X1,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-25 09:00:00+00:00
recdNzoatkoBlhwpa,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-26 09:00:00+00:00
reckNTBtrP1wlk2Gb,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-27 09:00:00+00:00
recV7f9FvPdbFuLfo,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-28 09:00:00+00:00
recV6CPJKAbbU3Mjy,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-29 09:00:00+00:00
rec0vUNaoeXnKovrV,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-30 09:00:00+00:00
recboPuJGfZ5fkufj,,Frontline 1984-1985 by Victor Wedderburn,,2025-07-31 09:00:00+00:00
recbOqTC54V4eemOz,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-01 09:00:00+00:00
recPQMbQfjyEvV16X,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-02 09:00:00+00:00
recanrqMRneZsRVxz,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-03 09:00:00+00:00
recHWF6Jai3xxCEvH,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-04 09:00:00+00:00
recIA0fvNc58VZ9BV,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-05 09:00:00+00:00
recDJGOAWto941qpj,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-06 09:00:00+00:00
recw9qP6p4NQCKyEM,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-07 09:00:00+00:00
recGTb8WoR2rvcG9N,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-08 09:00:00+00:00
rec4iAlFjhfuQGP0x,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-09 09:00:00+00:00
reccF0YIqj3hB7Mx6,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-10 09:00:00+00:00
rec79NDQegeS56ZOD,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-11 09:00:00+00:00
recbmVWA3MXDZebE4,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-12 09:00:00+00:00
rec1X5vBJtgPnzeWa,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-13 09:00:00+00:00
rec7MQh36RBBBcxTV,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-14 09:00:00+00:00
rec5SZ7xJ4QaACyUf,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-15 09:00:00+00:00
rec1fdCErDDY78sSj,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-16 09:00:00+00:00
rec3gnX8Mf2KaXMNV,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-17 09:00:00+00:00
recFCogniDBcoy56P,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-18 09:00:00+00:00
reccaBYZcDEMLswxB,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-19 09:00:00+00:00
reck8lG1svGYIMo0h,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-20 09:00:00+00:00
rec4nUNqumZkSfpYB,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-21 09:00:00+00:00
rec4xPXIWubSl6EB4,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-22 09:00:00+00:00
rec4g0iZTzI0nkk9T,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-23 09:00:00+00:00
recp5Ne6zmvDGwmXu,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-24 09:00:00+00:00
rec61fbLJxntjGcl5,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-25 09:00:00+00:00
recA1lbBb4vtHcIO7,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-26 09:00:00+00:00
recwfaF8I7q1hOiQu,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-27 09:00:00+00:00
recJGCJBPZWxnunyL,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-28 09:00:00+00:00
recdZcNOtl3jtbGy7,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-29 09:00:00+00:00
recSVJxIVcKWHd3fP,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-30 09:00:00+00:00
rec78gpwC57YuP43r,,Frontline 1984-1985 by Victor Wedderburn,,2025-08-31 09:00:00+00:00
recam3UiMXmsoddO5,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-01 09:00:00+00:00
recIOgs3EvZSQQQdd,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-02 09:00:00+00:00
reclHXQnKnMXm898t,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-03 09:00:00+00:00
recgmWgXEvNi0QdAB,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-04 09:00:00+00:00
reckRNotAfU1fExfj,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-05 09:00:00+00:00
rec5w5hi9DdALAEFr,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-06 09:00:00+00:00
recJCoujq5X6dDJef,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-07 09:00:00+00:00
rec6yEwaNi8obAelz,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-08 09:00:00+00:00
recEVS0rjkYgbclk1,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-09 09:00:00+00:00
recL6nYs2cPZORc85,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-10 09:00:00+00:00
recKsFKdZVaBZ3tL8,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-11 09:00:00+00:00
rec6SSEqvakB6w4Kq,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-12 09:00:00+00:00
recnmMyvgRnUVQGFD,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-13 09:00:00+00:00
rec1eRNO9SbCSDKhI,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-14 09:00:00+00:00
recko8TtgqNz36cSe,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-15 09:00:00+00:00
rec8nAQ9TaeiXL5N3,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-16 09:00:00+00:00
rece0RnASwObPk8Ot,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-17 09:00:00+00:00
rec80fedOt3iN1W7R,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-18 09:00:00+00:00
rec6HPOsyutsGLwyZ,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-19 09:00:00+00:00
recPhNcd5E0nsFEf2,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-20 09:00:00+00:00
recoWE18TSbXEBnCh,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-21 09:00:00+00:00
recaBABR0zvMRuKrR,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-22 09:00:00+00:00
recuZ95lyzlv6YEKE,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-23 09:00:00+00:00
rec7jdR48Qvdm9EI7,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-24 09:00:00+00:00
rec2Ufro0xEGVdKpp,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-25 09:00:00+00:00
recnY1483ZE3L5bNN,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-26 09:00:00+00:00
rec0uqyW7Ar1X7A9W,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-27 09:00:00+00:00
recvy3WdNJElog1uE,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-28 09:00:00+00:00
recRjJVRU9uwFWMSB,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-29 09:00:00+00:00
rectvYkvj8hKPFa7b,,Frontline 1984-1985 by Victor Wedderburn,,2025-09-30 09:00:00+00:00
recDvojpkxzRO5QPG,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-01 09:00:00+00:00
recwCJd6KuVCdGyd4,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-02 09:00:00+00:00
recCC81yb7GiOEcrz,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-03 09:00:00+00:00
recibd0QoXv37aX0a,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-04 09:00:00+00:00
recgEj0fv0qb0g0Li,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-05 09:00:00+00:00
recWUDIYPaM6GYbDv,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-06 09:00:00+00:00
reciSxx9XW3E9J9LQ,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-07 09:00:00+00:00
recIs44fG6LuNxchc,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-08 09:00:00+00:00
recOV41zjXbQNVI8g,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-09 09:00:00+00:00
recLcgxtDVcatvkbP,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-10 09:00:00+00:00
recc33Wud9DHvVFV6,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-11 09:00:00+00:00
receyVdSMLzk8rPCy,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-12 09:00:00+00:00
rec73XDCeO1x4xK5w,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-13 09:00:00+00:00
recKJsQI8HpzpueFi,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-14 09:00:00+00:00
recCJ0ALuWmBmX8Ol,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-15 09:00:00+00:00
recmmrbbzv4BHS1A3,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-16 09:00:00+00:00
recJJEEgQgbPLC1Dg,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-17 09:00:00+00:00
reca9WEZAjNGlWoUM,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-18 09:00:00+00:00
recUJElXov6hwYGzt,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-19 09:00:00+00:00
recCNpj4SObPOOq6y,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-20 09:00:00+00:00
recL5Jbe8wjifetsW,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-21 09:00:00+00:00
recy9nEuMHg0ZSNgQ,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-22 09:00:00+00:00
recWlgSsXfz6jgwP8,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-23 09:00:00+00:00
recm8hh0ZVf46mpon,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-23 11:41:00+00:00
recG3LQutO3QpTQ8l,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-24 09:00:00+00:00
rec1SotgNkOIQEkVY,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-25 09:00:00+00:00
recakbqrj7W4rIaTp,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-26 10:00:00+00:00
recoZwuB4ZwknuRud,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-27 10:00:00+00:00
rechKNB2MJy5XCxtc,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-28 10:00:00+00:00
recrY4gnprV8OZ5zA,,Frontline 1984-1985 by Victor Wedderburn,,2025-10-29 10:00:00+00:00
recfVPnC08KKJZhXl,,Common/Wealth: Public Interest,,2025-02-19 11:00:00+00:00
recFExxHi9Vh3d2zr,,Common/Wealth: Public Interest,,2025-03-15 15:00:00+00:00
rec9RxmTWfF3pXxAP,,Common/Wealth: Public Interest,,2025-03-26 11:00:00+00:00
rect3qO7AWPKi0NPH,,Common/Wealth: Public Interest,,2025-03-30 10:00:00+00:00
recREgKc5apPsEPAw,,Common/Wealth: Public Interest,,2025-04-02 17:00:00+00:00
receEn5Q5Bx7WeZg4,,Common/Wealth: Public Interest,,2025-04-30 17:00:00+00:00
recpAyEWN48fPhO7K,,Common/Wealth: Public Interest,,2025-05-13 08:00:00+00:00
recOIw8jX4K7ibYXb,,Common/Wealth: Public Interest,,2025-05-13 16:00:00+00:00
recI4QVBlEScqZEEr,,Common/Wealth: Public Interest,,2025-05-15 12:00:00+00:00
recG6u7yNTYp1I4P7,,Common/Wealth: Public Interest,,2025-05-21 18:30:00+00:00
recZinKEj9fhKtDHz,,Common/Wealth: Public Interest,,2025-05-22 18:30:00+00:00
recvyYjo6TkYtYsqp,,Common/Wealth: Public Interest,,2025-05-23 18:30:00+00:00
recTU13owjbpShBNu,,Common/Wealth: Public Interest,,2025-05-24 18:30:00+00:00
recuvpIESRxgfoTpi,,Common/Wealth: Public Interest,,2025-05-28 18:30:00+00:00
recTvyL8EJKiGEYCV,,Common/Wealth: Public Interest,,2025-05-29 12:30:00+00:00
recFsWt8jEC7Vhvip,,Common/Wealth: Public Interest,,2025-05-30 18:30:00+00:00
recgneDDglC33x4nz,,Common/Wealth: Public Interest,,2025-05-31 18:30:00+00:00
reccmmrL5xJmzC6Ss,,Common/Wealth: Public Interest,,2025-05-31 21:00:00+00:00
reckFo23VjreMP4xZ,,Bradford South Young Peoples Celebration (Youth Service),,2025-04-14 11:00:00+00:00
recajrIo2thoJlBnw,,WOW Community Partnership,,2025-04-23 09:00:00+00:00
recz3JExeD8NHKiBw,,Bradford Made MASTER,,2025-08-11 10:44:00+00:00
recN4VKjh8UNxye1J,,Bradford Made MASTER,,2025-09-10 12:00:00+00:00
recHxAOXlDJbCMAB1,,Bradford Made MASTER,,2025-09-12 12:15:00+00:00
recw71ducWA55T3ry,,Bradford Made MASTER,,2025-10-17 09:30:00+00:00
recO94INfFcMIAZfI,,Bradford Made MASTER,,2025-11-12 10:00:00+00:00
recwuE2pXZ4KdBYiA,,Punjabi Heritage and Culture by Saath,,2025-06-08 15:30:00+00:00
rec1gprhuyV63lrEu,,Our Patch - Baildon Carnival - Banner Making,,2025-06-04 23:00:00+00:00
recWL5hdRc8UUN4PB,,Our Patch - Baildon Carnival - Banner Making,,2025-06-15 23:00:00+00:00
recxVlqJdXX7xaPeo,,Our Patch - Baildon Carnival - Banner Making,,2025-06-15 23:00:00+00:00
recJ8Xiu9xjE0Gvpu,,Our Patch - Baildon Carnival - Banner Making,,2025-06-22 23:00:00+00:00
recDSkSRSTEBfVnvu,,Our Patch - Baildon Carnival - Banner Making,,2025-06-29 23:00:00+00:00
recucccrkWKgWn9k3,,Our Patch - Baildon Carnival - Banner Making,,2025-06-29 23:00:00+00:00
recEKjsTLGNwv5Sqe,,Our Patch - Baildon Carnival - Banner Making,,2025-06-30 11:45:00+00:00
reczFLexk9kv4dkEQ,,Our Patch - Baildon Carnival - Banner Making,,2025-06-30 12:00:00+00:00
rec9r5odNWXkpE1ni,,Our Patch - Baildon Carnival - Banner Making,,2025-06-30 14:15:00+00:00
recGsu4bLDNkvkycZ,,Our Patch - Baildon Carnival - Banner Making,,2025-06-30 15:00:00+00:00
recjpCkHHvIc0KtGy,,Our Patch - Wibsey Community Garden - BD6 Artistes,,2025-09-04 11:00:00+00:00
recyIu86RqWvdOIfP,,Our Patch - Wibsey Community Garden - BD6 Artistes,,2025-09-10 23:00:00+00:00
rec4vPT42qb8cX19m,,Our Patch - Wibsey Community Garden - BD6 Artistes,,2025-09-18 11:30:00+00:00
recABroTDR86I9JlU,,Easter Fun and Celebration,,2025-04-20 13:00:00+00:00
recbOMEHUfqNY3fY4,,Zee and the City,,2025-07-22 16:30:00+00:00
recRIaVYjR36TYujh,,Zee and the City,,2025-07-23 17:00:00+00:00
rec98TQGpyrQSeOBp,,Zee and the City,,2025-07-24 16:30:00+00:00
recXnv4jrYgEWKiXD,,Zee and the City,,2025-07-25 11:00:00+00:00
recsajx9SCcjoxQCt,,Zee and the City,,2025-07-25 11:00:00+00:00
receThypAgQ1JXF7Y,,Zee and the City,,2025-07-26 11:00:00+00:00
recIoiPShXbmTdXmz,,Zee and the City,,2025-07-26 18:00:00+00:00
recIT5tJ5Ml1teOi4,,Our Patch - St Wilfrids Church - Church Star Project,,2025-07-22 11:00:00+00:00
recGR4qwHtr3qu7WB,,Our Patch - St Wilfrids Church - Church Star Project,,2025-09-22 18:00:00+00:00
recmiFHHqLqgX2WPQ,,Our Patch - St Wilfrids Church - Church Star Project,,2025-10-03 18:00:00+00:00
recj9lZ5EckZuuZn7,,Our Patch - DRAW Tour Workshops: Shipley,,2025-01-16 11:00:00+00:00
recHHj4GPWBET6msc,,Our Patch - DRAW Tour Workshops: Shipley,,2025-02-21 00:00:00+00:00
recfNQsC3w6ijmPKc,,Our Patch - DRAW Tour Workshops: Shipley,,2025-02-28 00:00:00+00:00
recveqquWliEYHk26,,Our Patch - DRAW Tour Workshops: Shipley,,2025-03-18 00:00:00+00:00
rec7VJPw1GouZ6u0e,,Our Patch - DRAW Tour Workshops: Shipley,,2025-04-06 23:00:00+00:00
recVTs2coTwqDv6yq,,Our Patch - DRAW Tour Workshops: Shipley,,2025-05-16 23:00:00+00:00
recCtgfPYcSsiVCUt,,Our Patch - DRAW Tour Workshops: Shipley,,2025-06-01 23:00:00+00:00
recMyZzaNeS9Lmsra,,Our Patch - DRAW Tour Workshops: Shipley,,2025-06-01 23:00:00+00:00
rec2iAed0zQHogVOf,,Our Patch - DRAW Tour Workshops: Shipley,,2025-06-13 23:00:00+00:00
recHJWLBzQYIM0PR7,,Our Patch - DRAW Tour Workshops: Shipley,,2025-08-11 09:00:00+00:00
rec49VXwU9FM0UvTM,,Our Patch - DRAW Tour Workshops: Shipley,,2025-09-01 09:30:00+00:00
recVTfFU6rqvK5WoR,,New Music Biennial,,2025-06-06 16:00:00+00:00
recdFQciRThlOnKMB,,New Music Biennial,,2025-06-06 17:15:00+00:00
recBlladTXQkaBp5G,,New Music Biennial,,2025-06-06 18:45:00+00:00
rec0uJHiYbbliWh2V,,New Music Biennial,,2025-06-06 20:15:00+00:00
recSavEkiuRmLTX2R,,New Music Biennial,,2025-06-07 08:00:00+00:00
recT4NHvSiV9c4SF3,,New Music Biennial,,2025-06-07 09:30:00+00:00
recSCOMsfNQKAK3Qk,,New Music Biennial,,2025-06-07 11:00:00+00:00
recfEYwRRSeT25Rmy,,New Music Biennial,,2025-06-07 12:30:00+00:00
recczGAvdpn6bwxZ7,,New Music Biennial,,2025-06-07 14:00:00+00:00
recWnq7PJezZq6pNX,,New Music Biennial,,2025-06-07 15:30:00+00:00
rec7VpxPTcYGLVCJe,,New Music Biennial,,2025-06-07 17:00:00+00:00
recprR0vawOwbjwtP,,New Music Biennial,,2025-06-07 18:30:00+00:00
recUZuHIIftiKOZxV,,New Music Biennial,,2025-06-07 20:00:00+00:00
rec830igR9s3UuMgp,,New Music Biennial,,2025-06-08 09:30:00+00:00
recgFvO6TVIlFZQ18,,New Music Biennial,,2025-06-08 12:30:00+00:00
recF5mOH9TDsaRlHq,,New Music Biennial,,2025-06-08 14:00:00+00:00
recdhqAfSqsGyxqj5,,New Music Biennial,,2025-06-08 17:00:00+00:00
recn7UUkyqVDiIAiL,,New Music Biennial,,2025-06-08 18:30:00+00:00
rec4WDNjirWG6Jo8l,,BBC Extraordinary Portraits,,2025-03-13 12:00:00+00:00
recKYa7gkEGjuyMff,,BBC Extraordinary Portraits,,2025-03-14 12:00:00+00:00
recCwMiOHdaKZoHG4,,BBC Extraordinary Portraits,,2025-03-15 12:00:00+00:00
recEpMU3ZF9KTTYVc,,BBC Extraordinary Portraits,,2025-03-16 12:00:00+00:00
recy6f5sxqROK5eFd,,BBC Extraordinary Portraits,,2025-03-20 12:00:00+00:00
recUamyDbMKw7EZSB,,BBC Extraordinary Portraits,,2025-03-21 12:00:00+00:00
recAn9jYybNut9Au3,,BBC Extraordinary Portraits,,2025-03-22 12:00:00+00:00
recUfdb703JNTfo6m,,BBC Extraordinary Portraits,,2025-03-23 12:00:00+00:00
rec2iRka6iZHbxWlS,,BBC Extraordinary Portraits,,2025-03-26 12:00:00+00:00
recXsQujtbwDBtAgT,,BBC Extraordinary Portraits,,2025-03-27 12:00:00+00:00
recZaRtxtciIe50CL,,BBC Extraordinary Portraits,,2025-03-28 12:00:00+00:00
recIs50vQ0iFMRLgZ,,BBC Extraordinary Portraits,,2025-03-29 12:00:00+00:00
recitOqqrFOBzbZwg,,BBC Extraordinary Portraits,,2025-03-30 11:00:00+00:00
rec55mBSpHZU5Uxyi,,BBC Extraordinary Portraits,,2025-04-03 11:00:00+00:00
recFoIAttqMbH4cqD,,BBC Extraordinary Portraits,,2025-04-04 11:00:00+00:00
reckrP9IINerysluo,,BBC Extraordinary Portraits,,2025-04-05 11:00:00+00:00
rec12OCPiFjSmCxlh,,BBC Extraordinary Portraits,,2025-04-06 11:00:00+00:00
recmDHui0ftqDZFjm,,BBC: Not Even Water Live (Podcast Recording),,2025-03-25 00:00:00+00:00
recF5LZCj97vdmHF9,,Our Patch - Community Trips - Bradford West,,2025-08-17 09:00:00+00:00
recmRVvmlHXDEVCe1,,Our Patch - Community Trips - Bradford West,,2025-09-27 18:00:00+00:00
rec3vxZ9UKy1Ow23U,,Our Patch - Community Trips - Bradford West,,2025-10-03 18:00:00+00:00
recZiCEkcMWTOXRhM,,Our Patch - Tong Village - The Village Van Goghs,,2025-09-01 09:00:00+00:00
rec02KOFsndlLA26v,,Our Patch - Tong Village - The Village Van Goghs,,2025-09-22 09:30:00+00:00
rech2eXMJa1gfDRlW,,Our Patch - Tong Village - The Village Van Goghs,,2025-09-29 09:30:00+00:00
recjKXtHxHqdZIIDj,,Our Patch - Tong Village - The Village Van Goghs,,2025-10-06 09:00:00+00:00
recICP37eyrOE4e6C,,Our Patch - TFD Centre Youth Club Girls Group,,2025-03-26 00:00:00+00:00
recHNyYrlqNB9g1mE,,Palingenesis,,2025-07-30 19:30:00+00:00
rec0DEHjMHTD9zt8o,,Palingenesis,,2025-07-30 20:00:00+00:00
recLkm62lgaxZSQk2,,A Screen Near You - The Incredible Moving Cinema,,2025-04-04 23:00:00+00:00
recONAGRCm7227dS1,,A Screen Near You - The Incredible Moving Cinema,,2025-04-05 23:00:00+00:00
recl7LCG6pgVnfVvY,,A Screen Near You - The Incredible Moving Cinema,,2025-06-11 10:00:00+00:00
recIyWzkgc0nD1Vcz,,A Screen Near You - The Incredible Moving Cinema,,2025-06-14 10:00:00+00:00
